race_id,season_year,round_number,race_name,race_date,circuit_id,race_url
999,2019,2,Bahrain Grand Prix,2019-03-31,bahrain,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
1000,2019,3,Chinese Grand Prix,2019-04-14,shanghai,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
1001,2019,4,Azerbaijan Grand Prix,2019-04-28,baku,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
1002,2019,5,Spanish Grand Prix,2019-05-12,catalunya,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
1003,2019,6,Monaco Grand Prix,2019-05-26,monaco,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1004,2019,7,Canadian Grand Prix,2019-06-09,villeneuve,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
1005,2019,8,French Grand Prix,2019-06-23,ricard,https://en.wikipedia.org/wiki/2019_French_Grand_Prix
1006,2019,9,Austrian Grand Prix,2019-06-30,red_bull_ring,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
1007,2019,10,British Grand Prix,2019-07-14,silverstone,https://en.wikipedia.org/wiki/2019_British_Grand_Prix
1008,2019,11,German Grand Prix,2019-07-28,hockenheimring,https://en.wikipedia.org/wiki/2019_German_Grand_Prix
1009,2019,12,Hungarian Grand Prix,2019-08-04,hungaroring,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
1010,2019,13,Belgian Grand Prix,2019-09-01,spa,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1011,2019,14,Italian Grand Prix,2019-09-08,monza,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
1012,2019,15,Singapore Grand Prix,2019-09-22,marina_bay,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1013,2019,16,Russian Grand Prix,2019-09-29,sochi,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
1014,2019,17,Japanese Grand Prix,2019-10-13,suzuka,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
1015,2019,18,Mexican Grand Prix,2019-10-27,rodriguez,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
1016,2019,19,United States Grand Prix,2019-11-03,americas,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
1017,2019,20,Brazilian Grand Prix,2019-11-17,interlagos,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
1018,2019,21,Abu Dhabi Grand Prix,2019-12-01,yas_marina,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
1019,2020,1,Austrian Grand Prix,2020-07-05,red_bull_ring,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1020,2020,2,Styrian Grand Prix,2020-07-12,red_bull_ring,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1021,2020,3,Hungarian Grand Prix,2020-07-19,hungaroring,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix
1022,2020,4,British Grand Prix,2020-08-02,silverstone,https://en.wikipedia.org/wiki/2020_British_Grand_Prix
1023,2020,5,70th Anniversary Grand Prix,2020-08-09,silverstone,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix
1024,2020,6,Spanish Grand Prix,2020-08-16,catalunya,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1025,2020,7,Belgian Grand Prix,2020-08-30,spa,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1026,2020,8,Italian Grand Prix,2020-09-06,monza,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix
1027,2020,9,Tuscan Grand Prix,2020-09-13,mugello,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1028,2020,10,Russian Grand Prix,2020-09-27,sochi,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix
1029,2020,11,Eifel Grand Prix,2020-10-11,nurburgring,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix
1030,2020,12,Portuguese Grand Prix,2020-10-25,portimao,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1031,2020,13,Emilia Romagna Grand Prix,2020-11-01,imola,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix
1032,2020,14,Turkish Grand Prix,2020-11-15,istanbul,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1033,2020,15,Bahrain Grand Prix,2020-11-29,bahrain,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1034,2020,16,Sakhir Grand Prix,2020-12-06,bahrain,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix
